,Sl. No.,Candidate Name,State,Constituency,Gender,Age,Party,Total Electors,Turn Out(%),Candidate Votes(%),Count Of Votes
1062,1937,Rathod Dipsinh Shankarsinh ,Gujarat,Sabarkantha,M,62,BJP,1589495.0,68.83,50.48,552276
1063,1938,Shankersinh Vaghela Bapu ,Gujarat,Sabarkantha,M,74,INC,1589495.0,68.83,42.76,467815
1064,1939,Bhambhi Chandubhai Mulchandbhai ,Gujarat,Sabarkantha,M,43,BSP,1589495.0,68.83,1.52,16629
1065,1940,Solanki Chhaganbhai Kevalabhai ,Gujarat,Sabarkantha,M,68,IND,1589495.0,68.83,0.9,9846
1066,1941,Patel Bhogilal Haribhai ,Gujarat,Sabarkantha,M,45,BNJD,1589495.0,68.83,0.83,9080
1067,1942,Velani Shantilal Karamshi ,Gujarat,Sabarkantha,M,51,IND,1589495.0,68.83,0.62,6783
1068,1943,Balusingh Somansingh Narve ,Gujarat,Sabarkantha,M,70,IND,1589495.0,68.83,0.32,3500
1069,1944,Shekh Arif Khan ,Gujarat,Sabarkantha,M,36,SP,1589495.0,68.83,0.21,2297
1070,1945,Patel Purusottambhai Ambalal ,Gujarat,Sabarkantha,M,58,IND,1589495.0,68.83,0.17,1859
1071,1946,Patel Ishwarbhai Sakraji ,Gujarat,Sabarkantha,M,47,IND,1589495.0,68.83,0.15,1641
1072,1947,Darshana Vikram Jardosh ,Gujarat,Surat,F,53,BJP,1447686.0,65.48,75.79,718447
1073,1948,Desai Naishadhbhai Bhupatbhai ,Gujarat,Surat,M,57,INC,1447686.0,65.48,19.54,185228
1074,1949,Mohanbhai B. Patel ,Gujarat,Surat,M,61,AAP,1447686.0,65.48,1.99,18864
1075,1950,Omprakash Shrivastav ,Gujarat,Surat,M,48,BSP,1447686.0,65.48,0.67,6351
1076,1951,Mukeshbhai Lavjibhai Ambaliya ,Gujarat,Surat,M,36,IND,1447686.0,65.48,0.28,2654
1077,1952,Kiritbhai Harjibhai Vasani ,Gujarat,Surat,M,43,YS,1447686.0,65.48,0.28,2654
1078,1953,Mavjibhai Laxmanbhai Sandis ,Gujarat,Surat,M,73,IND,1447686.0,65.48,0.17,1611
1079,1954,Vasava Kishorbhai Chhotubhai ,Gujarat,Surat,M,40,JD(U),1447686.0,65.48,0.13,1232
1080,1955,Fatepara Devajibhai Govindbhai ,Gujarat,Surendranagar,M,55,BJP,1637792.0,57.68,56.0,529019
1081,1956,Koli Patel Somabhai Gandalal ,Gujarat,Surendranagar,M,73,INC,1637792.0,57.68,34.52,326102
1082,1957,Sapara Vipulbhai Rameshbhai ,Gujarat,Surendranagar,M,28,IND,1637792.0,57.68,1.54,14548
1083,1958,Jethabhai Manjibhai Patel ,Gujarat,Surendranagar,M,58,AAP,1637792.0,57.68,1.42,13414
1084,1959,Sankaliya Gangarambhai Tapubhai ,Gujarat,Surendranagar,M,57,IND,1637792.0,57.68,1.19,11241
1085,1960,Parmar Minaxiben Vijaybhai ,Gujarat,Surendranagar,F,35,BSP,1637792.0,57.68,1.14,10769
1086,1961,Vaghela Prakashbhai Bachubhai ,Gujarat,Surendranagar,M,38,IND,1637792.0,57.68,0.68,6423
1087,1962,Vora Bhavanbhai Devajibhai ,Gujarat,Surendranagar,M,43,IND,1637792.0,57.68,0.51,4817
1088,1963,Vadaliya Kalubhai Malubhai ,Gujarat,Surendranagar,M,61,IND,1637792.0,57.68,0.33,3117
1089,1964,Parmar Prabhubhai Gokalbhai ,Gujarat,Surendranagar,M,56,IND,1637792.0,57.68,0.31,2928
1090,1965,Bar Ajamalbhai Karmanbhai ,Gujarat,Surendranagar,M,36,BHMP,1637792.0,57.68,0.24,2267
1091,1966,Mansinh Shivubha Zala ,Gujarat,Surendranagar,M,34,IND,1637792.0,57.68,0.23,2172
1092,1967,Parmar Vasharambhai Bavalbhai ,Gujarat,Surendranagar,M,47,IND,1637792.0,57.68,0.19,1794
1093,1968,Makwana Vasharambhai Karshanbhai ,Gujarat,Surendranagar,M,37,IND,1637792.0,57.68,0.15,1417
1094,1969,Majethiya Samaratbhai Jerambhai ,Gujarat,Surendranagar,M,47,HJP,1637792.0,57.68,0.14,1322
1095,1970,Chavda Palabhai Nanjibhai ,Gujarat,Surendranagar,M,55,IND,1637792.0,57.68,0.13,1228
1096,1971,Makwana Ukabhai Amrabhai ,Gujarat,Surendranagar,M,48,IND,1637792.0,57.68,0.13,1228
1097,1972,Narendra Modi ,Gujarat,Vadodara,M,63,BJP,1590810.0,73.02,72.79,845535
1098,1973,Mistri Madhusudan Devram ,Gujarat,Vadodara,M,69,INC,1590810.0,73.02,23.7,275301
1099,1974,Sunil Digambar Kulkarni ,Gujarat,Vadodara,M,47,AAP,1590810.0,73.02,0.87,10106
1100,1975,Rohit Madhusudan Mohanbhai ,Gujarat,Vadodara,M,49,BSP,1590810.0,73.02,0.5,5808
1101,1976,Tapan Dasgupta ,Gujarat,Vadodara,M,49,SUC(C),1590810.0,73.02,0.19,2207
1102,1977,Pathan Sahebkhan Asifkhan ,Gujarat,Vadodara,M,37,SP,1590810.0,73.02,0.18,2090
1103,1978,Jadav Ambalal Kanabhai ,Gujarat,Vadodara,M,48,JD(U),1590810.0,73.02,0.12,1393
1104,1979,Pathan Mahemudkhan Razakkhan ,Gujarat,Vadodara,M,28,ADP,1590810.0,73.02,0.1,1161
1105,1980,Dr. K.C.Patel ,Gujarat,Valsad,M,65,BJP,1495268.0,75.05,55.05,617770
1106,1981,Kishanbhai Vestabhai Patel ,Gujarat,Valsad,M,48,INC,1495268.0,75.05,36.51,409714
1107,1982,Thakriya Ratilal Vajirbhai ,Gujarat,Valsad,M,64,BSP,1495268.0,75.05,1.27,14251
1108,1983,Patel Budhabhai Ranchhodbhai ,Gujarat,Valsad,M,53,IND,1495268.0,75.05,1.14,12793
1109,1984,Gaurangbhai Rameshbhai Patel ,Gujarat,Valsad,M,30,HJP,1495268.0,75.05,1.01,11334
1110,1985,Vadia Laxmanbhai Chhaganbhai ,Gujarat,Valsad,M,55,CPI(ML)(L),1495268.0,75.05,0.86,9650
1111,1986,Patel Govindbhai Ranchhodbhai ,Gujarat,Valsad,M,68,AAP,1495268.0,75.05,0.72,8079
1112,1987,Dr.Pankajkumar Parbhubhai Patel ,Gujarat,Valsad,M,45,ADSP,1495268.0,75.05,0.54,6059
1113,1988,Patel Shaileshbhai Gandabhai ,Gujarat,Valsad,M,44,JD(U),1495268.0,75.05,0.27,3029
1114,1989,Talaviya Babubhai Chhaganbhai ,Gujarat,Valsad,M,60,BHMP,1495268.0,75.05,0.26,2917
1115,1990,Rattan Lal Kataria ,Haryana,Ambala,M,62,BJP,1692257.0,72.03,50.22,612148
1116,1991,Raj Kumar Balmiki ,Haryana,Ambala,M,57,INC,1692257.0,72.03,22.32,272065
1117,1992,Dr. Kusum Sherwal ,Haryana,Ambala,F,43,INLD,1692257.0,72.03,10.63,129572
1118,1993,Dr. Kapoor Singh ,Haryana,Ambala,M,54,BSP,1692257.0,72.03,8.42,102634
1119,1994,Surinder Pal Singh ,Haryana,Ambala,M,53,AAP,1692257.0,72.03,5.22,63628
1120,1995,Arun Kumar ,Haryana,Ambala,M,42,CPI,1692257.0,72.03,0.91,11092
1121,1996,Bhupinder Kumar ,Haryana,Ambala,M,47,IND,1692257.0,72.03,0.31,3778
1122,1997,Rajendra Kumar Bhataukli ,Haryana,Ambala,M,44,BSCPP,1692257.0,72.03,0.28,3413
1123,1998,Bhura Ram ,Haryana,Ambala,M,66,IND,1692257.0,72.03,0.28,3413
1124,1999,Phool Chand Rattuwala ,Haryana,Ambala,M,57,IND,1692257.0,72.03,0.25,3047
1125,2000,Ramesh Chand ,Haryana,Ambala,M,49,IND,1692257.0,72.03,0.22,2681
1126,2001,Ishwar Singh ,Haryana,Ambala,M,44,IND,1692257.0,72.03,0.12,1462
1127,2002,Ram Jawari ,Haryana,Ambala,M,49,RSHKP,1692257.0,72.03,0.11,1340
1128,2003,Gurnam Singh ,Haryana,Ambala,M,55,IND,1692257.0,72.03,0.08,975
1129,2004,Dharambir S/O Bhale Ram ,Haryana,Bhiwani-Mahendragarh,M,57,BJP,1473912.0,69.91,39.26,404539
1130,2005,Bahadur Singh ,Haryana,Bhiwani-Mahendragarh,M,57,INLD,1473912.0,69.91,26.7,275119
1131,2006,Shruti Choudhry ,Haryana,Bhiwani-Mahendragarh,F,38,INC,1473912.0,69.91,26.02,268113
1132,2007,Ved Pal Tanwar ,Haryana,Bhiwani-Mahendragarh,M,44,BSP,1473912.0,69.91,2.7,27821
1133,2008,Lalit Aggarwal ,Haryana,Bhiwani-Mahendragarh,M,39,AAP,1473912.0,69.91,2.15,22153
1134,2009,Lal Chand ,Haryana,Bhiwani-Mahendragarh,M,54,RBC,1473912.0,69.91,0.61,6285
1135,2010,Master Sher Singh ,Haryana,Bhiwani-Mahendragarh,M,68,CPI(M),1473912.0,69.91,0.33,3400
1136,2011,Puran Mal Sharma ,Haryana,Bhiwani-Mahendragarh,M,78,IND,1473912.0,69.91,0.31,3194
1137,2012,Narender Pichopa-Khurd ,Haryana,Bhiwani-Mahendragarh,M,30,IND,1473912.0,69.91,0.31,3194
1138,2013,Dharambir Singh ,Haryana,Bhiwani-Mahendragarh,M,44,IND,1473912.0,69.91,0.23,2369
1139,2014,Ombir ,Haryana,Bhiwani-Mahendragarh,M,44,LPP(DC),1473912.0,69.91,0.16,1648
1140,2015,Naresh Kumar ,Haryana,Bhiwani-Mahendragarh,M,29,SP,1473912.0,69.91,0.14,1442
1141,2016,Pardeep Singh Tanwar ,Haryana,Bhiwani-Mahendragarh,M,52,IND,1473912.0,69.91,0.13,1339
1142,2017,Chitter Singh Bali ,Haryana,Bhiwani-Mahendragarh,M,40,IND,1473912.0,69.91,0.1,1030
1143,2018,Vedparkash Bhartiya ,Haryana,Bhiwani-Mahendragarh,M,36,IND,1473912.0,69.91,0.1,1030
1144,2019,Dharm Bir S/O Hari Singh ,Haryana,Bhiwani-Mahendragarh,M,53,IND,1473912.0,69.91,0.1,1030
1145,2020,Satpal S/O Sube ,Haryana,Bhiwani-Mahendragarh,M,34,IND,1473912.0,69.91,0.08,824
1146,2021,Dharambir S/O Banwari ,Haryana,Bhiwani-Mahendragarh,M,54,IND,1473912.0,69.91,0.07,721
1147,2022,Rajiv ,Haryana,Bhiwani-Mahendragarh,M,34,BHMP,1473912.0,69.91,0.06,618
1148,2023,Sudhir Chandwas ,Haryana,Bhiwani-Mahendragarh,M,27,IND,1473912.0,69.91,0.05,515
1149,2024,Mahavir Singh ,Haryana,Bhiwani-Mahendragarh,M,56,IND,1473912.0,69.91,0.04,412
1150,2025,Samser ,Haryana,Bhiwani-Mahendragarh,M,43,NLKP,1473912.0,69.91,0.04,412
1151,2026,Sher Singh ,Haryana,Bhiwani-Mahendragarh,M,61,IND,1473912.0,69.91,0.04,412
1152,2027,Satpal S/O Lokram ,Haryana,Bhiwani-Mahendragarh,M,37,IND,1473912.0,69.91,0.03,309
1153,2028,Rakesh Kumar ,Haryana,Bhiwani-Mahendragarh,M,45,IND,1473912.0,69.91,0.03,309
1154,2029,Sukhbir Singh ,Haryana,Bhiwani-Mahendragarh,M,47,IND,1473912.0,69.91,0.03,309
1155,2030,Krishan Pal ,Haryana,Faridabad,M,57,BJP,1740352.0,64.97,57.71,652530
1156,2031,Avtar Singh Bhadana ,Haryana,Faridabad,M,58,INC,1740352.0,64.97,16.42,185662
1157,2032,R K Anand ,Haryana,Faridabad,M,71,INLD,1740352.0,64.97,11.72,132518
1158,2033,Purshotam Dagar ,Haryana,Faridabad,M,32,AAP,1740352.0,64.97,5.96,67390
1159,2034,Pt. Rajender Sharma ,Haryana,Faridabad,M,51,BSP,1740352.0,64.97,5.84,66033
1160,2035,Hamid Khan ,Haryana,Faridabad,M,62,HKD,1740352.0,64.97,0.24,2713
1161,2036,Nanak Chand ,Haryana,Faridabad,M,47,IND,1740352.0,64.97,0.23,2600
1162,2037,Dr. Kshetra Pal Singh ,Haryana,Faridabad,M,55,IND,1740352.0,64.97,0.17,1922
1163,2038,Khem Singh ,Haryana,Faridabad,M,34,SP,1740352.0,64.97,0.17,1922
1164,2039,Mohd. Mukim ,Haryana,Faridabad,M,25,NLKP,1740352.0,64.97,0.15,1696
1165,2040,Ravinder Bhati ,Haryana,Faridabad,M,33,ABHM,1740352.0,64.97,0.15,1696
1166,2041,Sanjay Maurya ,Haryana,Faridabad,M,40,IND,1740352.0,64.97,0.1,1130
1167,2042,Sukhveer ,Haryana,Faridabad,M,40,RBCP,1740352.0,64.97,0.1,1130
1168,2043,Advocate Kamal Chand Arya ,Haryana,Faridabad,M,66,BHMP,1740352.0,64.97,0.09,1017
1169,2044,Nirmala ,Haryana,Faridabad,F,45,JD(U),1740352.0,64.97,0.08,904
1170,2045,Chaudhary Daya Chand ,Haryana,Faridabad,M,62,BSCPP,1740352.0,64.97,0.06,678
1171,2046,Khush Dil Sehgal (Kapoor) ,Haryana,Faridabad,M,0,ABHKP,1740352.0,64.97,0.06,678
1172,2047,Aherwan Dharmender Rawat ,Haryana,Faridabad,M,32,IND,1740352.0,64.97,0.06,678
1173,2048,Laxman ,Haryana,Faridabad,M,37,IND,1740352.0,64.97,0.06,678
1174,2049,Mandheer Singh Maan ,Haryana,Faridabad,M,40,IND,1740352.0,64.97,0.06,678
1175,2050,Kusum Kumari ,Haryana,Faridabad,F,28,AIPF(R),1740352.0,64.97,0.05,565
1176,2051,Shushila ,Haryana,Faridabad,F,37,IND,1740352.0,64.97,0.05,565
1177,2052,Deepak Gaur ,Haryana,Faridabad,M,31,AVP,1740352.0,64.97,0.04,452
1178,2053,Mukesh Kumar Singh ,Haryana,Faridabad,M,38,IND,1740352.0,64.97,0.04,452
1179,2054,Lalit Mittal ,Haryana,Faridabad,M,28,IND,1740352.0,64.97,0.04,452
1180,2055,Rajender ,Haryana,Faridabad,M,42,IND,1740352.0,64.97,0.04,452
1181,2056,Vijay Raj ,Haryana,Faridabad,M,30,IND,1740352.0,64.97,0.04,452
1182,2057,Inderjit Singh Rao ,Haryana,Gurgaon,M,64,BJP,1844908.0,71.58,48.82,644709
1183,2058,Zakir Hussain ,Haryana,Gurgaon,M,52,INLD,1844908.0,71.58,28.02,370027
1184,2059,Dharam Pal ,Haryana,Gurgaon,M,71,INC,1844908.0,71.58,10.13,133775
1185,2060,Yogendra Yadav ,Haryana,Gurgaon,M,50,AAP,1844908.0,71.58,6.02,79499
1186,2061,Dharampal ,Haryana,Gurgaon,M,42,BSP,1844908.0,71.58,4.92,64972
1187,2062,Kusheshwar Bhagat ,Haryana,Gurgaon,M,43,IND,1844908.0,71.58,0.59,7791
1188,2063,Fauji Jai Kawar Tyagi Dixit ,Haryana,Gurgaon,M,59,IND,1844908.0,71.58,0.24,3169
1189,2064,Manoj Yadav ,Haryana,Gurgaon,M,33,IND,1844908.0,71.58,0.23,3037
1190,2065,Akbar Kasmi ,Haryana,Gurgaon,M,42,RUC,1844908.0,71.58,0.11,1452
1191,2066,Hemant Kumar Saini ,Haryana,Gurgaon,M,41,BHMP,1844908.0,71.58,0.09,1188
1192,2067,Mahender Jat ,Haryana,Gurgaon,M,41,IND,1844908.0,71.58,0.08,1056
1193,2068,Karan Singh Journalist ,Haryana,Gurgaon,M,39,IND,1844908.0,71.58,0.07,924
1194,2069,Umed Singh ,Haryana,Gurgaon,M,27,RASMP,1844908.0,71.58,0.07,924
1195,2070,Mul Chand ,Haryana,Gurgaon,M,56,IND,1844908.0,71.58,0.06,792
1196,2071,Ashok Bhardwaj ,Haryana,Gurgaon,M,51,NJC(AB),1844908.0,71.58,0.05,660
1197,2072,Abdul Latif ,Haryana,Gurgaon,M,0,IND,1844908.0,71.58,0.05,660
1198,2073,Surinder Kumar Khullar ,Haryana,Gurgaon,M,61,IND,1844908.0,71.58,0.05,660
1199,2074,Ombir Sharma ,Haryana,Gurgaon,M,37,IND,1844908.0,71.58,0.04,528
1200,2075,Rajesh ,Haryana,Gurgaon,M,43,IND,1844908.0,71.58,0.04,528
1201,2076,Rajeev Yadav ,Haryana,Gurgaon,M,38,IND,1844908.0,71.58,0.04,528
1202,2077,Usha Rani Verma ,Haryana,Gurgaon,F,35,IND,1844908.0,71.58,0.04,528
1203,2078,Ahshan Ali ,Haryana,Gurgaon,M,43,IND,1844908.0,71.58,0.03,396
1204,2120,Ashwini Kumar ,Haryana,Karnal,M,57,BJP,1684321.0,70.86,49.84,594845
1205,2121,Arvind Kumar Sharma ,Haryana,Karnal,M,51,INC,1684321.0,70.86,19.66,234644
1206,2122,Jaswinder Singh Sandhu ,Haryana,Karnal,M,58,INLD,1684321.0,70.86,15.74,187858
1207,2123,Maratha Virender Verma ,Haryana,Karnal,M,59,BSP,1684321.0,70.86,8.6,102641
1208,2124,Paramjit Singh ,Haryana,Karnal,M,36,AAP,1684321.0,70.86,2.69,32105
1209,2125,Mam Chand ,Haryana,Karnal,M,70,CPI,1684321.0,70.86,0.92,10980
1210,2126,Jagdish ,Haryana,Karnal,M,65,IND,1684321.0,70.86,0.29,3461
1211,2127,Jagbir Singh Rana ,Haryana,Karnal,M,55,IND,1684321.0,70.86,0.23,2745
1212,2128,Mahmood Hassan ,Haryana,Karnal,M,54,IND,1684321.0,70.86,0.23,2745
1213,2129,Pale Ram Kashyap ,Haryana,Karnal,M,47,RJP(E),1684321.0,70.86,0.22,2625
1214,2130,Rajesh Kumar ,Haryana,Karnal,M,34,IND,1684321.0,70.86,0.16,1909
1215,2131,Kismat Sharma ,Haryana,Karnal,M,0,IND,1684321.0,70.86,0.15,1790
1216,2132,Shashi Saini ,Haryana,Karnal,F,52,IND,1684321.0,70.86,0.13,1551
1217,2133,Savitri ,Haryana,Karnal,F,42,IND,1684321.0,70.86,0.12,1432
1218,2134,Ashish ,Haryana,Karnal,M,30,FBL,1684321.0,70.86,0.11,1312
1219,2135,Mahinder Pal ,Haryana,Karnal,M,35,IND,1684321.0,70.86,0.11,1312
1220,2136,Arvind Tiwari ,Haryana,Karnal,M,45,IND,1684321.0,70.86,0.11,1312
1221,2137,Duli Chand ,Haryana,Karnal,M,66,LPP(DC),1684321.0,70.86,0.1,1193
1222,2138,Ramphal Sharma ,Haryana,Karnal,M,57,IND,1684321.0,70.86,0.08,954
1223,2139,Khatab Singh Mor ,Haryana,Karnal,M,38,BSCPP,1684321.0,70.86,0.07,835
1224,2140,Puran Singh Panwar ,Haryana,Karnal,M,67,RVNP,1684321.0,70.86,0.07,835
1225,2141,Davinder Singh ,Haryana,Karnal,M,50,RSHKP,1684321.0,70.86,0.07,835
1226,2142,Devender Jaglan ,Haryana,Karnal,M,29,RPA,1684321.0,70.86,0.06,716
1227,2143,Raj Kumar Saini ,Haryana,Kurukshetra,M,37,BJP,1498459.0,75.8,36.81,418099
1228,2144,Balbir Singh Saini ,Haryana,Kurukshetra,M,65,INLD,1498459.0,75.8,25.39,288387
1229,2145,Naveen Jindal ,Haryana,Kurukshetra,M,44,INC,1498459.0,75.8,25.33,287706
1230,2146,Chattar Singh ,Haryana,Kurukshetra,M,62,BSP,1498459.0,75.8,6.07,68944
1231,2147,Balwinder Kaur ,Haryana,Kurukshetra,F,51,AAP,1498459.0,75.8,2.87,32598
1232,2148,Raj Kumar Saini ,Haryana,Kurukshetra,M,60,IND,1498459.0,75.8,0.53,6019
1233,2149,Jasvinder Jasht Bhukhri ,Haryana,Kurukshetra,M,38,IND,1498459.0,75.8,0.34,3861
1234,2150,Ashwani Malhotra ,Haryana,Kurukshetra,M,49,AITC,1498459.0,75.8,0.29,3293
1235,2151,Chuni Manoj Kumar ,Haryana,Kurukshetra,M,32,IND,1498459.0,75.8,0.24,2725
1236,2152,Ranbir Singh Sharma ,Haryana,Kurukshetra,M,58,IND,1498459.0,75.8,0.24,2725
1237,2153,Rameshwar Kumar Saini ,Haryana,Kurukshetra,M,66,BSCPP,1498459.0,75.8,0.21,2385
1238,2154,Vishnu Bhagwan Aggarwal ,Haryana,Kurukshetra,M,66,IND,1498459.0,75.8,0.18,2044
1239,2155,Davinder Kumar ,Haryana,Kurukshetra,M,33,IND,1498459.0,75.8,0.18,2044
1240,2156,Master Dharampal Dhiman Brahaman ,Haryana,Kurukshetra,M,63,IND,1498459.0,75.8,0.18,2044
1241,2157,Kuldeep Singh Mallhi ,Haryana,Kurukshetra,M,44,RPI,1498459.0,75.8,0.15,1703
1242,2158,Ram Kishan ,Haryana,Kurukshetra,M,49,LPP(DC),1498459.0,75.8,0.14,1590
1243,2159,Anil Kumar ,Haryana,Kurukshetra,M,32,IND,1498459.0,75.8,0.14,1590
1244,2160,Kanta Allaria ,Haryana,Kurukshetra,M,43,IBSP(K),1498459.0,75.8,0.14,1590
1245,2161,Onkar Singh ,Haryana,Kurukshetra,M,45,NJC(AB),1498459.0,75.8,0.13,1476
1246,2162,Gurmeet Singh ,Haryana,Kurukshetra,M,47,LD,1498459.0,75.8,0.1,1135
1247,2163,Kiran Pal ,Haryana,Kurukshetra,M,40,BIP,1498459.0,75.8,0.07,795
1248,2164,Ca. Satish Singal ,Haryana,Kurukshetra,M,54,IND,1498459.0,75.8,0.07,795
1249,2197,Ramesh Chander ,Haryana,Sonipat,M,53,BJP,1417188.0,69.55,35.23,347245
1250,2198,Jagbir Singh Malik ,Haryana,Sonipat,M,64,INC,1417188.0,69.55,27.37,269773
1251,2199,Padam Singh ,Haryana,Sonipat,M,51,INLD,1417188.0,69.55,26.83,264451
1252,2200,Jai Singh ,Haryana,Sonipat,M,62,AAP,1417188.0,69.55,4.93,48592
1253,2201,Suman Singh ,Haryana,Sonipat,M,65,BSP,1417188.0,69.55,2.45,24148
1254,2202,Sukhbir Singh ,Haryana,Sonipat,M,58,IND,1417188.0,69.55,0.56,5519
1255,2203,Ramesh ,Haryana,Sonipat,M,53,IND,1417188.0,69.55,0.45,4435
1256,2204,Sanjay ,Haryana,Sonipat,M,40,IND,1417188.0,69.55,0.4,3942
1257,2205,Bhupeshwar Dayal ,Haryana,Sonipat,M,37,IND,1417188.0,69.55,0.26,2562
1258,2206,Manoj Kumar ,Haryana,Sonipat,M,0,IND,1417188.0,69.55,0.25,2464
1259,2207,Hari Parkash Comrade ,Haryana,Sonipat,M,60,SUC(C),1417188.0,69.55,0.18,1774
1260,2208,Padam Singh ,Haryana,Sonipat,M,64,IND,1417188.0,69.55,0.14,1379
1261,2209,Bijender Kumar ,Haryana,Sonipat,M,36,IND,1417188.0,69.55,0.1,985
1262,2210,Sant Dharamvir Chotiwala ,Haryana,Sonipat,M,42,IND,1417188.0,69.55,0.1,985
1263,2211,Gulab Singh ,Haryana,Sonipat,M,42,PRC,1417188.0,69.55,0.09,887
1264,2212,Sitender Singh ,Haryana,Sonipat,M,36,IND,1417188.0,69.55,0.09,887
1265,2213,Dalbir Singh Chahal ,Haryana,Sonipat,M,28,RVNP,1417188.0,69.55,0.07,689
1266,2214,Jaswant ,Haryana,Sonipat,M,51,IND,1417188.0,69.55,0.07,689
1267,2215,Satya Narayan ,Haryana,Sonipat,M,47,IND,1417188.0,69.55,0.06,591
1268,2216,Ashok Kumar Vashishth ,Haryana,Sonipat,M,37,RPA,1417188.0,69.55,0.05,492
1269,2217,Anil Kumar ,Haryana,Sonipat,M,27,RBHP,1417188.0,69.55,0.05,492
1270,2218,Jagbir ,Haryana,Sonipat,M,29,IND,1417188.0,69.55,0.04,394
1271,2219,Anup Sing Dahiya ,Haryana,Sonipat,M,65,RJAVP,1417188.0,69.55,0.03,295
1272,2220,Anurag Singh Thakur ,Himachal Pradesh,Hamirpur,M,39,BJP,1229035.0,67.96,53.64,448029
1273,2221,Rajinder Singh Rana ,Himachal Pradesh,Hamirpur,M,48,INC,1229035.0,67.96,41.86,349636
1274,2222,Kamal Kanta Batra ,Himachal Pradesh,Hamirpur,F,69,AAP,1229035.0,67.96,1.84,15368
1275,2223,Rakesh Choudhary ,Himachal Pradesh,Hamirpur,M,38,BSP,1229035.0,67.96,0.7,5846
1276,2224,Rajinder Singh Rana ,Himachal Pradesh,Hamirpur,M,47,IND,1229035.0,67.96,0.44,3675
1277,2225,Urmila Sharma ,Himachal Pradesh,Hamirpur,F,58,SP,1229035.0,67.96,0.28,2338
1278,2226,Dev Raj Bhardwaj ,Himachal Pradesh,Hamirpur,M,61,IND,1229035.0,67.96,0.2,1670
1279,2227,Shiv Dutt Vasisht ,Himachal Pradesh,Hamirpur,M,61,SHS,1229035.0,67.96,0.11,918
1280,2228,Amin Chand ,Himachal Pradesh,Hamirpur,M,65,IND,1229035.0,67.96,0.08,668
1281,2229,Ashish Kumar ,Himachal Pradesh,Hamirpur,M,34,IND,1229035.0,67.96,0.07,584
1282,7022,Kunwar Pushpendra Singh Chandel ,Uttar Pradesh,Hamirpur,M,40,BJP,1708873.0,57.07,46.54,453883
1283,7023,Bishambhar Prasad Nishad ,Uttar Pradesh,Hamirpur,M,51,SP,1708873.0,57.07,19.18,187053
1284,7024,Rakesh Kumar Goswami ,Uttar Pradesh,Hamirpur,M,60,BSP,1708873.0,57.07,18.08,176325
1285,7025,"Pritam Singh Lodhi ""Kisaan"" ",Uttar Pradesh,Hamirpur,M,44,INC,1708873.0,57.07,8.02,78215
1286,7026,Vimlesh ,Uttar Pradesh,Hamirpur,F,42,IND,1708873.0,57.07,2.37,23113
1287,7027,Atul Kumar Prajapati ,Uttar Pradesh,Hamirpur,M,31,AAP,1708873.0,57.07,0.99,9655
1288,7028,Avinash Kumar Mishra ,Uttar Pradesh,Hamirpur,M,57,AITC,1708873.0,57.07,0.65,6339
1289,7029,Vivek Kumar ,Uttar Pradesh,Hamirpur,M,36,RKSP,1708873.0,57.07,0.59,5753
1290,7030,Anil Kumar ,Uttar Pradesh,Hamirpur,M,35,ASP,1708873.0,57.07,0.5,4876
1291,7031,Pravesh Kumar Vyas ,Uttar Pradesh,Hamirpur,M,28,IND,1708873.0,57.07,0.44,4291
1292,7032,Kiran ,Uttar Pradesh,Hamirpur,F,34,IND,1708873.0,57.07,0.42,4096
1293,7033,Shripal ,Uttar Pradesh,Hamirpur,M,51,BKC,1708873.0,57.07,0.35,3413
1294,7034,Ramesh Prajapati ,Uttar Pradesh,Hamirpur,M,37,MBCI,1708873.0,57.07,0.31,3023
1295,7035,Ramsajivan ,Uttar Pradesh,Hamirpur,M,52,BSCPP,1708873.0,57.07,0.3,2925
1296,7036,Kailash Prasad Nishad ,Uttar Pradesh,Hamirpur,M,28,EKSP,1708873.0,57.07,0.18,1755
1297,2230,Shanta Kumar ,Himachal Pradesh,Kangra,M,79,BJP,1240210.0,64.46,57.06,456160
1298,2231,Chander Kumar ,Himachal Pradesh,Kangra,M,69,INC,1240210.0,64.46,35.79,286119
1299,2232,Rajan Sushant ,Himachal Pradesh,Kangra,M,58,AAP,1240210.0,64.46,3.06,24462
1300,2233,Lal Hussain ,Himachal Pradesh,Kangra,M,47,BSP,1240210.0,64.46,0.74,5915
1301,2234,Bhupinder Mehra ,Himachal Pradesh,Kangra,M,35,IND,1240210.0,64.46,0.7,5596
1302,2235,Prem Chand Vishavkarma ,Himachal Pradesh,Kangra,M,62,IND,1240210.0,64.46,0.51,4077
1303,2236,Arti Soni ,Himachal Pradesh,Kangra,F,35,SHS,1240210.0,64.46,0.47,3757
1304,2237,Atul Kumar Thakur ,Himachal Pradesh,Kangra,M,34,IND,1240210.0,64.46,0.14,1119
1305,2238,Dhani Ram ,Himachal Pradesh,Kangra,M,72,IND,1240210.0,64.46,0.14,1119
1306,2239,Baldev Raj ,Himachal Pradesh,Kangra,M,65,HSP,1240210.0,64.46,0.12,959
1307,2240,Parvesh Kumari ,Himachal Pradesh,Kangra,F,36,SP,1240210.0,64.46,0.1,799
1308,2241,Raman Kumar ,Himachal Pradesh,Kangra,M,31,BHMP,1240210.0,64.46,0.08,639
