,Sl. No.,Candidate Name,State,Constituency,Gender,Age,Party,Total Electors,Turn Out(%),Candidate Votes(%),Count Of Votes
1509,3918,Archana Sudhakar Ratnaparkhe ,Maharashtra,Jalna,F,31,RPIE,1426255,55.89,0.17,1355
1510,4314,Haribhau Madhav Jawale ,Maharashtra,Raver,M,55,BJP,1418690,50.75,45.67,328817
1511,4315,Adv. Ravindra Pralhadrao Patil ,Maharashtra,Raver,M,54,NCP,1418690,50.75,41.75,300593
1512,4316,Suresh Chindhu Patil ,Maharashtra,Raver,M,49,BSP,1418690,50.75,4.67,33623
1513,4317,Shaikh Ismail Haji Hasan Teli ,Maharashtra,Raver,M,57,BBM,1418690,50.75,1.6,11519
1514,4318,Sujata Ibrahim Tadavi ,Maharashtra,Raver,F,45,IND,1418690,50.75,0.87,6263
1515,4319,Sanjay Pralhadh Kandelakar ,Maharashtra,Raver,M,34,IND,1418690,50.75,0.79,5687
1516,4320,Vivek Sharad Patil ,Maharashtra,Raver,M,41,IND,1418690,50.75,0.79,5687
1517,4321,Dyneshwar Diwakar Wani ,Maharashtra,Raver,M,43,IND,1418690,50.75,0.63,4535
1518,4322,Santosh Gokul Koli ,Maharashtra,Raver,M,25,IND,1418690,50.75,0.44,3167
1519,4323,Ramjan Karim Shaikh ,Maharashtra,Raver,M,40,IND,1418690,50.75,0.44,3167
1520,4324,Iqbal Aluddin Tadvi ,Maharashtra,Raver,M,41,IND,1418690,50.75,0.36,2591
1521,4325,Hiraman Bhonaji More ,Maharashtra,Raver,M,41,IND,1418690,50.75,0.36,2591
1522,4326,Munawwar Hanif Mohd ,Maharashtra,Raver,M,45,IND,1418690,50.75,0.27,1943
1523,4327,Suresh Kacharu Firke ,Maharashtra,Raver,M,58,IND,1418690,50.75,0.24,1727
1524,4328,Dnyaneshwar Vitthal Amale ,Maharashtra,Raver,M,30,SVRP,1418690,50.75,0.24,1727
1525,4329,Makbul Farid Shaikh ,Maharashtra,Raver,M,36,IND,1418690,50.75,0.23,1655
1526,4330,Bapu Sahebrao Sonawane ,Maharashtra,Raver,M,30,PRCP,1418690,50.75,0.23,1655
1527,4331,Bhimrao Parbat Marathe ,Maharashtra,Raver,M,51,KM,1418690,50.75,0.22,1583
1528,4332,Uttam Kashiram Ingale ,Maharashtra,Raver,M,36,IND,1418690,50.75,0.21,1511
1529,4846,Navjot Singh Sidhu ,Punjab,Amritsar,M,45,BJP,1241132,65.62,48.13,391985
1530,4847,Om Prakash Soni ,Punjab,Amritsar,M,52,INC,1241132,65.62,47.29,385144
1531,4848,B.K.N. Chhiber ,Punjab,Amritsar,M,72,BSP,1241132,65.62,1.36,11076
1532,4849,Lavinder Kumar ,Punjab,Amritsar,M,41,IND,1241132,65.62,1.0,8144
1533,4850,Naresh Singh Bhadauriya ,Punjab,Amritsar,M,46,IND,1241132,65.62,0.41,3339
1534,4851,Anil Singh ,Punjab,Amritsar,M,44,RSP,1241132,65.62,0.39,3176
1535,4852,Dr.Surinder Singh ,Punjab,Amritsar,M,54,DCP,1241132,65.62,0.31,2524
1536,4853,Gokal Chand ,Punjab,Amritsar,M,42,IND,1241132,65.62,0.27,2198
1537,4854,Bal Krishan ,Punjab,Amritsar,M,48,IND,1241132,65.62,0.25,2036
1538,4855,Sham Lal ,Punjab,Amritsar,M,26,IND,1241132,65.62,0.18,1465
1539,4856,Harmeet Singh ,Punjab,Amritsar,M,31,LJP,1241132,65.62,0.12,977
1540,4857,Kanwaljit Singh Manawala ,Punjab,Amritsar,M,45,IND,1241132,65.62,0.12,977
1541,4858,Major G.S. Gill ,Punjab,Amritsar,M,61,RRD,1241132,65.62,0.08,651
1542,4859,Jaswant Singh Randhawa ,Punjab,Amritsar,M,62,BGTD,1241132,65.62,0.08,651
1543,5126,Arjun Ram Meghwal Ram Meghwal ,Rajasthan,Bikaner,M,55,BJP,1381211,41.25,42.92,244536
1544,5127,Rewat Ram Panwar ,Rajasthan,Bikaner,M,58,INC,1381211,41.25,39.48,224937
1545,5128,Govind Ram Meghwal ,Rajasthan,Bikaner,M,48,BSP,1381211,41.25,6.9,39312
1546,5129,Pawan Kumar Duggal ,Rajasthan,Bikaner,M,33,CPI (M),1381211,41.25,6.42,36577
1547,5130,Laxhman Singh ,Rajasthan,Bikaner,M,44,IND,1381211,41.25,1.35,7691
1548,5131,Adu Ram meghwal ,Rajasthan,Bikaner,M,68,RJVP,1381211,41.25,1.26,7178
1549,5132,Ratan Devi Meghwal ,Rajasthan,Bikaner,F,41,IND,1381211,41.25,0.52,2962
1550,5133,Kundan Lal Valmiki ,Rajasthan,Bikaner,M,28,IND,1381211,41.25,0.43,2449
1551,5134,Khem Chand nimbhal ,Rajasthan,Bikaner,M,62,IND,1381211,41.25,0.37,2108
1552,5135,Babu Lal Khanda Khanda ,Rajasthan,Bikaner,M,68,SP,1381211,41.25,0.36,2051
1553,5151,Ram Singh Kaswan ,Rajasthan,Churu,M,63,BJP,1532419,52.37,46.94,376706
1554,5152,Rafique Mandelia ,Rajasthan,Churu,M,49,INC,1532419,52.37,45.39,364267
1555,5153,Budh Ram Saini ,Rajasthan,Churu,M,43,BSP,1532419,52.37,3.2,25680
1556,5154,Salim Gujar ,Rajasthan,Churu,M,39,IND,1532419,52.37,0.9,7222
1557,5155,Jagrup Singh ,Rajasthan,Churu,M,57,RVP,1532419,52.37,0.9,7222
1558,5156,Mohammed Salim ,Rajasthan,Churu,M,39,IND,1532419,52.37,0.62,4975
1559,5157,Shokat Ali ,Rajasthan,Churu,M,42,IND,1532419,52.37,0.58,4654
1560,5158,Bhavarlal ,Rajasthan,Churu,M,32,IND,1532419,52.37,0.44,3531
1561,5159,Radhe Shyam Sony Abhyarthi ,Rajasthan,Churu,M,55,RMGLMP,1532419,52.37,0.22,1765
1562,5160,Mangi Lal ,Rajasthan,Churu,M,41,BHBP,1532419,52.37,0.19,1524
1563,5161,Chandan Mal ,Rajasthan,Churu,M,52,IND,1532419,52.37,0.16,1284
1564,5162,Jitender Kumar ,Rajasthan,Churu,M,30,IND,1532419,52.37,0.14,1123
1565,5163,Gopi Krishan ,Rajasthan,Churu,M,71,IND,1532419,52.37,0.12,963
1566,5164,Shailendra Awsthi ,Rajasthan,Churu,M,53,SP,1532419,52.37,0.09,722
1567,5165,Vijendra Singh ,Rajasthan,Churu,M,54,JKNPP,1532419,52.37,0.09,722
1568,5241,Devji Patel ,Rajasthan,Jalore,M,32,BJP,1520957,37.98,33.67,194497
1569,5242,Buta Singh ,Rajasthan,Jalore,M,74,IND,1520957,37.98,25.05,144703
1570,5243,Sandhya Choudhary ,Rajasthan,Jalore,F,42,INC,1520957,37.98,19.62,113336
1571,5244,Sukhraj ,Rajasthan,Jalore,M,66,IND,1520957,37.98,3.54,20449
1572,5245,Mukesh Sundesha ,Rajasthan,Jalore,M,27,IND,1520957,37.98,2.11,12188
1573,5246,Nanda Devi ,Rajasthan,Jalore,F,36,RJVP,1520957,37.98,2.1,12130
1574,5247,Gopal Ram ,Rajasthan,Jalore,M,30,IND,1520957,37.98,2.08,12015
1575,5248,Magaram ,Rajasthan,Jalore,M,37,BSP,1520957,37.98,1.61,9300
1576,5249,Ganga Singh ,Rajasthan,Jalore,M,32,SP,1520957,37.98,1.55,8953
1577,5250,Megwal Sakaji ,Rajasthan,Jalore,M,63,IND,1520957,37.98,1.24,7162
1578,5251,Bagdaram ,Rajasthan,Jalore,M,54,IND,1520957,37.98,1.11,6412
1579,5252,Bhanwar Lal Waghela ,Rajasthan,Jalore,M,29,IND,1520957,37.98,0.87,5025
1580,5253,Hajarimal ,Rajasthan,Jalore,M,63,IND,1520957,37.98,0.79,4563
1581,5254,Vikrant Saxena ,Rajasthan,Jalore,M,45,IND,1520957,37.98,0.76,4390
1582,5255,Prabhu Singh ,Rajasthan,Jalore,M,41,IND,1520957,37.98,0.67,3870
1583,5256,Dinesh Kanteewal ,Rajasthan,Jalore,M,65,LJP,1520957,37.98,0.61,3523
1584,5257,Ramdeo Acharya ,Rajasthan,Jalore,M,64,IND,1520957,37.98,0.56,3234
1585,5258,Shanti Parmar ,Rajasthan,Jalore,F,48,IND,1520957,37.98,0.52,3003
1586,5259,Chhagan lal ,Rajasthan,Jalore,M,52,IJP,1520957,37.98,0.49,2830
1587,5260,Chhaganlal Mali ,Rajasthan,Jalore,M,35,IND,1520957,37.98,0.37,2137
1588,5261,Chhaganlal Meghwal ,Rajasthan,Jalore,M,33,IND,1520957,37.98,0.35,2021
1589,5262,Pokra Ram ,Rajasthan,Jalore,M,60,IND,1520957,37.98,0.34,1964
1590,5263,Dushyant Singh ,Rajasthan,Jhalawar-Baran,M,38,BJP,1447157,60.25,49.22,429155
1591,5264,"Urmila Jain ""Bhaya"" ",Rajasthan,Jhalawar-Baran,F,36,INC,1447157,60.25,43.16,376317
1592,5265,Abdul Qayyum Siddiqui ,Rajasthan,Jhalawar-Baran,M,37,BSP,1447157,60.25,1.88,16391
1593,5266,Suleman ,Rajasthan,Jhalawar-Baran,M,41,IND,1447157,60.25,1.51,13165
1594,5267,Ghasi Lal Meghwal ,Rajasthan,Jhalawar-Baran,M,40,BHBP,1447157,60.25,1.2,10462
1595,5268,Laxman Kumar ,Rajasthan,Jhalawar-Baran,M,32,IND,1447157,60.25,0.7,6103
1596,5269,Shobha Devi ,Rajasthan,Jhalawar-Baran,F,35,IND,1447157,60.25,0.68,5929
1597,5270,Mohammad Rafiq ,Rajasthan,Jhalawar-Baran,M,35,IND,1447157,60.25,0.33,2877
1598,5271,Fazar Mohammad ,Rajasthan,Jhalawar-Baran,M,69,IND,1447157,60.25,0.3,2615
1599,5272,Abdul Farid ,Rajasthan,Jhalawar-Baran,M,39,IND,1447157,60.25,0.25,2179
1600,5273,Jhapat Mal ,Rajasthan,Jhalawar-Baran,M,35,IND,1447157,60.25,0.23,2005
1601,5274,Jagdish ,Rajasthan,Jhalawar-Baran,M,32,IND,1447157,60.25,0.2,1743
1602,5275,Dushyant Kumar ,Rajasthan,Jhalawar-Baran,M,28,IND,1447157,60.25,0.19,1656
1603,5276,Tarachand ,Rajasthan,Jhalawar-Baran,M,37,IND,1447157,60.25,0.16,1395
1604,6259,Dr. Ramshankar ,Uttar Pradesh,Agra,M,43,BJP,1539747,42.03,31.48,203724
1605,6260,Kunwar Chand (Vakil) ,Uttar Pradesh,Agra,M,51,BSP,1539747,42.03,29.98,194017
1606,6261,Ramji Lal Suman ,Uttar Pradesh,Agra,M,57,SP,1539747,42.03,21.85,141403
1607,6262,Prabhudayal Katheria ,Uttar Pradesh,Agra,M,57,INC,1539747,42.03,14.43,93384
1608,6263,Santosh Kumar Diwakar ,Uttar Pradesh,Agra,M,27,IND,1539747,42.03,0.71,4594
1609,6264,Ganeshi Lal Mahaur ,Uttar Pradesh,Agra,M,43,IND,1539747,42.03,0.24,1553
1610,6265,Vinod Kumar Singh ,Uttar Pradesh,Agra,M,47,IND,1539747,42.03,0.22,1423
1611,6266,Vivek Chauhan Valmiki ,Uttar Pradesh,Agra,M,35,RSMD,1539747,42.03,0.19,1229
1612,6267,Rakesh ,Uttar Pradesh,Agra,M,40,IND,1539747,42.03,0.19,1229
1613,6268,Dr. Chandrapal ,Uttar Pradesh,Agra,M,61,IND,1539747,42.03,0.17,1100
1614,6269,Ramesh ,Uttar Pradesh,Agra,M,30,JBSP,1539747,42.03,0.17,1100
1615,6270,Boby ,Uttar Pradesh,Agra,M,36,IND,1539747,42.03,0.14,906
1616,6271,Nityanand ,Uttar Pradesh,Agra,M,55,IND,1539747,42.03,0.09,582
1617,6272,Ram Devi ,Uttar Pradesh,Agra,F,46,HDVP,1539747,42.03,0.08,517
1618,6273,Rajesh Kumar Pradhan ,Uttar Pradesh,Agra,M,33,RSBP,1539747,42.03,0.07,453
1619,6403,Menka Gandhi ,Uttar Pradesh,Aonla,F,52,BJP,1310878,53.74,30.73,216482
1620,6404,Dharmendra Kumar ,Uttar Pradesh,Aonla,M,44,SP,1310878,53.74,29.64,208803
1621,6405,Kunwar Sarvraj Singh ,Uttar Pradesh,Aonla,M,55,BSP,1310878,53.74,24.75,174355
1622,6406,Mehboob Ahmad Khan ,Uttar Pradesh,Aonla,M,36,MD,1310878,53.74,7.98,56216
1623,6407,Tika Ram Sahu ,Uttar Pradesh,Aonla,M,35,CPI,1310878,53.74,2.0,14089
1624,6408,Jagdish Saran ,Uttar Pradesh,Aonla,M,36,IND,1310878,53.74,1.49,10496
1625,6409,Deen Dayal ,Uttar Pradesh,Aonla,M,68,JKM,1310878,53.74,0.69,4860
1626,6410,Omendra Kumar ,Uttar Pradesh,Aonla,M,34,IND,1310878,53.74,0.61,4297
1627,6411,Ajay Pratap Singh ,Uttar Pradesh,Aonla,M,50,IND,1310878,53.74,0.59,4156
1628,6412,Wasi Ahmad ,Uttar Pradesh,Aonla,M,51,MMUP,1310878,53.74,0.53,3733
1629,6413,Prithvi Nath Singh Sonkar ,Uttar Pradesh,Aonla,M,48,IJP,1310878,53.74,0.39,2747
1630,6414,Swami Dr.Laxmi Narayanacharya ,Uttar Pradesh,Aonla,M,49,BDBP,1310878,53.74,0.31,2183
1631,6415,Mushtaq Ahmad ,Uttar Pradesh,Aonla,M,33,NELU,1310878,53.74,0.28,1972
1632,6416,Rama kant Yadav ,Uttar Pradesh,Azamgarh,M,49,BJP,1578854,44.64,35.13,247596
1633,6417,Akbar Ahmad Dumpy ,Uttar Pradesh,Azamgarh,M,57,BSP,1578854,44.64,28.18,198612
1634,6418,Durga Prasad Yadav ,Uttar Pradesh,Azamgarh,M,56,SP,1578854,44.64,17.57,123833
1635,6419,Dr. Javed Akhtar ,Uttar Pradesh,Azamgarh,M,54,IND,1578854,44.64,8.41,59273
1636,6420,Santosh Kumar Singh ,Uttar Pradesh,Azamgarh,M,49,INC,1578854,44.64,4.42,31152
1637,6421,Daan Bahadur Yadav ,Uttar Pradesh,Azamgarh,M,54,IND,1578854,44.64,1.49,10501
1638,6422,Arun kumar singh ,Uttar Pradesh,Azamgarh,M,63,CPI (M),1578854,44.64,1.01,7118
1639,6423,Ram Singh ,Uttar Pradesh,Azamgarh,M,35,IND,1578854,44.64,0.77,5426
1640,6424,Vinod ,Uttar Pradesh,Azamgarh,M,33,JPS,1578854,44.64,0.59,4158
1641,6425,Jai Jai Ram Prajapati ,Uttar Pradesh,Azamgarh,M,36,LPSP,1578854,44.64,0.54,3805
1642,6426,Yadunath ,Uttar Pradesh,Azamgarh,M,31,IND,1578854,44.64,0.46,3242
1643,6427,Ram Bharos ,Uttar Pradesh,Azamgarh,M,34,BUM,1578854,44.64,0.42,2960
1644,6428,Kedar Nath Giri ,Uttar Pradesh,Azamgarh,M,49,IND,1578854,44.64,0.32,2255
1645,6429,Ram Ujagir ,Uttar Pradesh,Azamgarh,M,45,IND,1578854,44.64,0.26,1832
1646,6430,Khairul Bashar ,Uttar Pradesh,Azamgarh,M,56,IND,1578854,44.64,0.22,1550
1647,6431,Usmana Faruqee ,Uttar Pradesh,Azamgarh,F,27,IND,1578854,44.64,0.2,1409
1648,6502,Kamlesh Paswan ,Uttar Pradesh,Bansgaon,M,33,BJP,1659648,39.12,34.35,223018
1649,6503,Shree Nath Ji ,Uttar Pradesh,Bansgaon,M,58,BSP,1659648,39.12,26.22,170234
1650,6504,Sharada Devi ,Uttar Pradesh,Bansgaon,F,59,SP,1659648,39.12,17.43,113165
1651,6505,Maha Beer Prasad ,Uttar Pradesh,Bansgaon,M,66,INC,1659648,39.12,11.77,76417
1652,6506,Rama Shanker ,Uttar Pradesh,Bansgaon,M,37,PECP,1659648,39.12,2.74,17789
1653,6507,Vinai Kumar ,Uttar Pradesh,Bansgaon,M,31,IND,1659648,39.12,1.88,12205
1654,6508,Manoj Kumar ,Uttar Pradesh,Bansgaon,M,29,IND,1659648,39.12,0.84,5453
1655,6509,Ram Pravesh Prasad ,Uttar Pradesh,Bansgaon,M,37,EKSP,1659648,39.12,0.82,5323
1656,6510,Ku. Kunjawati ,Uttar Pradesh,Bansgaon,F,36,IND,1659648,39.12,0.71,4609
1657,6511,Rama Paswan ,Uttar Pradesh,Bansgaon,M,33,IND,1659648,39.12,0.67,4350
1658,6512,Chandrika ,Uttar Pradesh,Bansgaon,F,29,RJPK,1659648,39.12,0.67,4350
1659,6513,Ramkawal ,Uttar Pradesh,Bansgaon,M,56,IND,1659648,39.12,0.6,3895
1660,6514,Ramsakal ,Uttar Pradesh,Bansgaon,M,32,IND,1659648,39.12,0.52,3376
1661,6515,Harilal ,Uttar Pradesh,Bansgaon,M,32,BUM,1659648,39.12,0.46,2986
1662,6516,Radheyshyam ,Uttar Pradesh,Bansgaon,M,35,IND,1659648,39.12,0.31,2012
1663,6811,Rajnath Singh ,Uttar Pradesh,Ghaziabad,M,57,BJP,1831688,45.3,43.34,359615
1664,6812,Surendra Prakash Goel ,Uttar Pradesh,Ghaziabad,M,58,INC,1831688,45.3,32.41,268923
1665,6813,Pt. Amar Pal Sharma ,Uttar Pradesh,Ghaziabad,M,40,BSP,1831688,45.3,21.73,180305
1666,6814,Samar Singh ,Uttar Pradesh,Ghaziabad,M,63,IND,1831688,45.3,0.5,4148
1667,6815,Iqbal ,Uttar Pradesh,Ghaziabad,M,50,NLHP,1831688,45.3,0.46,3816
1668,6816,Satish ,Uttar Pradesh,Ghaziabad,M,57,IND,1831688,45.3,0.34,2821
1669,6817,Azij Khan ,Uttar Pradesh,Ghaziabad,M,43,IJP,1831688,45.3,0.28,2323
1670,6818,Vinod ,Uttar Pradesh,Ghaziabad,M,47,IND,1831688,45.3,0.22,1825
1671,6819,K.Z. Bukhari ,Uttar Pradesh,Ghaziabad,M,63,NELU,1831688,45.3,0.15,1244
1672,6820,Anwar Ahmed ,Uttar Pradesh,Ghaziabad,M,61,NBNP,1831688,45.3,0.11,912
1673,6821,Sanjay Sharma ,Uttar Pradesh,Ghaziabad,M,30,ABHM,1831688,45.3,0.09,746
1674,6822,Lal Singh ,Uttar Pradesh,Ghaziabad,M,44,IND,1831688,45.3,0.09,746
1675,6823,Yatan Sharma ,Uttar Pradesh,Ghaziabad,M,43,IND,1831688,45.3,0.08,663
1676,6824,Trilok Singh Rawat ,Uttar Pradesh,Ghaziabad,M,33,IND,1831688,45.3,0.07,580
1677,6825,Daya (Hijra) ,Uttar Pradesh,Ghaziabad,M,51,IND,1831688,45.3,0.07,580
1678,6826,Hari Shankar Sharma ,Uttar Pradesh,Ghaziabad,M,63,BPD,1831688,45.3,0.07,580
1679,6883,Aditya nath ,Uttar Pradesh,Gorakhpur,M,36,BJP,1696953,44.16,53.8,403163
1680,6884,Vinay Shankar Tiwari ,Uttar Pradesh,Gorakhpur,M,41,BSP,1696953,44.16,24.4,182847
1681,6885,Manoj Tiwari Mridul ,Uttar Pradesh,Gorakhpur,M,39,SP,1696953,44.16,11.08,83030
1682,6886,Lalchand Nishad ,Uttar Pradesh,Gorakhpur,M,67,INC,1696953,44.16,4.04,30274
1683,6887,Chhedilal ,Uttar Pradesh,Gorakhpur,M,59,IND,1696953,44.16,1.19,8917
1684,6888,Niranjan Prasad ,Uttar Pradesh,Gorakhpur,M,35,IND,1696953,44.16,0.87,6519
1685,6889,Govind ,Uttar Pradesh,Gorakhpur,M,43,IND,1696953,44.16,0.64,4795
1686,6890,Dayashankar Nishad ,Uttar Pradesh,Gorakhpur,M,38,AD,1696953,44.16,0.42,3147
1687,6891,Aman ,Uttar Pradesh,Gorakhpur,M,35,ASP,1696953,44.16,0.4,2997
1688,6892,Harish chandra ,Uttar Pradesh,Gorakhpur,M,42,IND,1696953,44.16,0.39,2922
1689,6893,Srinath ,Uttar Pradesh,Gorakhpur,M,29,SBSP,1696953,44.16,0.3,2248
1690,6894,Awadhesh singh ,Uttar Pradesh,Gorakhpur,M,32,IND,1696953,44.16,0.3,2248
1691,6895,Omprakash Singh ,Uttar Pradesh,Gorakhpur,M,43,IND,1696953,44.16,0.25,1873
1692,6896,Manoj Tiwari Tiwari ,Uttar Pradesh,Gorakhpur,M,30,IND,1696953,44.16,0.24,1798
1693,6897,Rajesh Sahani ,Uttar Pradesh,Gorakhpur,M,44,CPI(ML)(L),1696953,44.16,0.19,1423
1694,6898,Dr. Brijesh Mani Tripathi ,Uttar Pradesh,Gorakhpur,M,44,IND,1696953,44.16,0.19,1423
1695,6899,Ajay Kumar ,Uttar Pradesh,Gorakhpur,M,41,IND,1696953,44.16,0.18,1348
1696,6900,Neeraj Yadav ,Uttar Pradesh,Gorakhpur,M,31,IND,1696953,44.16,0.16,1198
1697,6901,Raj bahadur ,Uttar Pradesh,Gorakhpur,M,28,IJP,1696953,44.16,0.16,1198
1698,6902,Jokhan Prasad ,Uttar Pradesh,Gorakhpur,M,46,EKSP,1696953,44.16,0.14,1049
1699,6903,Rajmani ,Uttar Pradesh,Gorakhpur,M,46,BEP,1696953,44.16,0.14,1049
1700,6904,Ramhit Nishad ,Uttar Pradesh,Gorakhpur,M,53,IND,1696953,44.16,0.11,824
1701,6905,Rajan Yadav ,Uttar Pradesh,Gorakhpur,M,31,IND,1696953,44.16,0.11,824
1702,6906,Rakesh Kumar ,Uttar Pradesh,Gorakhpur,M,38,IND,1696953,44.16,0.11,824
1703,6907,Vinod Shukla ,Uttar Pradesh,Gorakhpur,M,29,IND,1696953,44.16,0.09,674
1704,6908,Lal Bahadur ,Uttar Pradesh,Gorakhpur,M,68,IND,1696953,44.16,0.08,599
1705,7119,Lal Ji Tandon ,Uttar Pradesh,Lucknow,M,73,BJP,1653123,35.33,34.93,204008
1706,7120,Rita Bahuguna Joshi ,Uttar Pradesh,Lucknow,F,59,INC,1653123,35.33,27.93,163124
1707,7121,Dr. Akhilesh Das Gupta ,Uttar Pradesh,Lucknow,M,48,BSP,1653123,35.33,22.88,133630
1708,7122,Nafisa Ali Sodhi ,Uttar Pradesh,Lucknow,F,52,SP,1653123,35.33,10.52,61441
1709,7123,Amresh Mishra ,Uttar Pradesh,Lucknow,M,43,IND,1653123,35.33,0.6,3504
1710,7124,Rajesh Kumar Pandey ,Uttar Pradesh,Lucknow,M,40,AITC,1653123,35.33,0.37,2160
1711,7125,Anupam Mishra ,Uttar Pradesh,Lucknow,M,37,SWPI,1653123,35.33,0.21,1226
1712,7126,Rajiv Ranjan Tiwari @ Raj Bihari ,Uttar Pradesh,Lucknow,M,29,IND,1653123,35.33,0.21,1226
1713,7127,Ravi Shankar Bharat ,Uttar Pradesh,Lucknow,M,28,BPD,1653123,35.33,0.16,934
1714,7128,Chandra Bhushan Pandey (C.B.Pandey) ,Uttar Pradesh,Lucknow,M,60,IND,1653123,35.33,0.15,876
1715,7129,Dr.Khan Mohmad Atif ,Uttar Pradesh,Lucknow,M,64,MMUP,1653123,35.33,0.12,700
1716,7130,Kedar Mal Agrawal ,Uttar Pradesh,Lucknow,M,55,IND,1653123,35.33,0.11,642
1717,7131,Ashok Kumar Pal ,Uttar Pradesh,Lucknow,M,31,IND,1653123,35.33,0.1,584
1718,7132,Ambika Prasad ,Uttar Pradesh,Lucknow,M,49,IND,1653123,35.33,0.09,525
1719,7133,Rajesh Kumar ,Uttar Pradesh,Lucknow,M,25,IND,1653123,35.33,0.09,525
1720,7134,Padam Chandra Gupta ,Uttar Pradesh,Lucknow,M,35,IND,1653123,35.33,0.09,525
1721,7135,A. Haroon Ali ,Uttar Pradesh,Lucknow,M,48,IND,1653123,35.33,0.09,525
1722,7136,Bal Mukund Tiwari ,Uttar Pradesh,Lucknow,M,26,IND,1653123,35.33,0.09,525
1723,7137,Amit Pandey ,Uttar Pradesh,Lucknow,M,33,IND,1653123,35.33,0.08,467
1724,7138,Girish Chandra Srivastav ,Uttar Pradesh,Lucknow,M,62,,1653123,35.33,0.08,467
1725,7139,Mohd. Irshad ,Uttar Pradesh,Lucknow,M,40,NBNP,1653123,35.33,0.08,467
1726,7140,Murli Prasad ,Uttar Pradesh,Lucknow,M,56,RTKP,1653123,35.33,0.08,467
1727,7141,Dasharath ,Uttar Pradesh,Lucknow,M,36,RMEP,1653123,35.33,0.07,408
1728,7142,S.R.Darapuri ,Uttar Pradesh,Lucknow,M,65,IND,1653123,35.33,0.07,408
1729,7143,Chaturi Prasad ,Uttar Pradesh,Lucknow,M,56,IND,1653123,35.33,0.07,408
1730,7144,Mustaq Khan ,Uttar Pradesh,Lucknow,M,38,IJP,1653123,35.33,0.06,350
1731,7145,Dheeraj ,Uttar Pradesh,Lucknow,M,37,IND,1653123,35.33,0.06,350
1732,7146,Nand Kumar Lodhi Rajpoot ,Uttar Pradesh,Lucknow,M,44,BGD,1653123,35.33,0.06,350
1733,7147,Nitin Dwivedi ,Uttar Pradesh,Lucknow,M,25,IND,1653123,35.33,0.06,350
1734,7148,K.C. Kardam ,Uttar Pradesh,Lucknow,M,65,IND,1653123,35.33,0.05,292
1735,7149,Praveen Kumar Mishra ,Uttar Pradesh,Lucknow,M,32,EKSP,1653123,35.33,0.05,292
1736,7150,Zubair Ahmad ,Uttar Pradesh,Lucknow,M,32,IND,1653123,35.33,0.05,292
1737,7151,Kamal Chandra ,Uttar Pradesh,Lucknow,M,39,GGP,1653123,35.33,0.04,233
1738,7152,Rajesh Kumar Naithani ,Uttar Pradesh,Lucknow,M,35,IND,1653123,35.33,0.04,233
1739,7153,Sehnaaz Sidrat ,Uttar Pradesh,Lucknow,F,48,IND,1653123,35.33,0.04,233
1740,7154,Jugunu Ranjan ,Uttar Pradesh,Lucknow,F,47,JANS,1653123,35.33,0.04,233
1741,7155,Radheyshyam ,Uttar Pradesh,Lucknow,M,37,IND,1653123,35.33,0.04,233
1742,7156,Sukhveer Singh ,Uttar Pradesh,Lucknow,M,41,IND,1653123,35.33,0.03,175
1743,7157,Harjeet Singh ,Uttar Pradesh,Lucknow,M,48,IND,1653123,35.33,0.03,175
1744,7158,Ram Kumar Shukla ,Uttar Pradesh,Lucknow,M,62,IND,1653123,35.33,0.03,175
1745,7159,Suman Lata Dixit ,Uttar Pradesh,Lucknow,F,53,IND,1653123,35.33,0.03,175
1746,7222,Rajendra Agarwal ,Uttar Pradesh,Meerut,M,57,BJP,1508793,48.23,31.9,232133
1747,7223,Malook Nagar ,Uttar Pradesh,Meerut,M,43,BSP,1508793,48.23,25.42,184979
1748,7224,Shahid Manzoor ,Uttar Pradesh,Meerut,M,54,SP,1508793,48.23,25.22,183523
1749,7225,Rajendra Sharma ,Uttar Pradesh,Meerut,M,61,INC,1508793,48.23,8.38,60980
1750,7226,Mohd. Shahid Akhlakh ,Uttar Pradesh,Meerut,M,40,IND,1508793,48.23,4.68,34055
1751,7227,Dara Singh Prajapati ,Uttar Pradesh,Meerut,M,39,IND,1508793,48.23,0.82,5967
1752,7228,Mughis Ahmad Gilani ,Uttar Pradesh,Meerut,M,53,CPI,1508793,48.23,0.52,3783
1753,7229,Krishna Kumar Garg ,Uttar Pradesh,Meerut,M,59,IND,1508793,48.23,0.37,2692
1754,7230,Arun Kumar Jain ,Uttar Pradesh,Meerut,M,57,NCP,1508793,48.23,0.34,2474
1755,7231,Janeshwar Prasad Sharma ,Uttar Pradesh,Meerut,M,60,RVNP,1508793,48.23,0.26,1891
1756,7232,Khalid Khurshid ,Uttar Pradesh,Meerut,M,28,IND,1508793,48.23,0.2,1455
1757,7233,Ajay Agrawal ,Uttar Pradesh,Meerut,M,44,SJP(R),1508793,48.23,0.18,1309
1758,7234,Anil Kumar Subhash ,Uttar Pradesh,Meerut,M,48,IND,1508793,48.23,0.17,1237
1759,7235,Rajkumar Tyagi ,Uttar Pradesh,Meerut,M,38,ABHM,1508793,48.23,0.17,1237
1760,7236,Bharat Bhusan Agrawal ,Uttar Pradesh,Meerut,M,44,IND,1508793,48.23,0.15,1091
